shipment_id,timestamp,scan_type,status,delay_duration,route_id,warehouse_id,source_file,source_row_id,delay_id,delay_reason,delay_duration_showcase-delay-reports,initial_delay_duration,reported_at,route_id_showcase-delay-reports,warehouse_id_showcase-delay-reports,source_file_showcase-delay-reports,source_row_id_showcase-delay-reports,_delay_match,transfer_id,source_warehouse,destination_warehouse,transfer_time,expected_transfer_time,actual_transfer_time,transfer_status,source_file_showcase-warehouse-transfers,source_row_id_showcase-warehouse-transfers,_transfer_match,_record_source,_source_datasets,_integration_key
S00261,2024-03-09 16:57:00+00:00,hub_arrival,delayed,82.6,R2,W3,synthetic_showcase,775,DL-S00261,customs,112.5,112.5,2024-03-10 04:57:00+00:00,R2,W3,synthetic_showcase,85.0,both,T-S00261,W2,W3,2024-03-09 16:57:00+00:00,2024-03-09 15:57:00+00:00,2024-03-09 16:57:00+00:00,delayed,synthetic_showcase,115.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00261
S00261,2024-03-09 17:57:00+00:00,hub_departure,delayed,87.7,R2,W3,synthetic_showcase,776,DL-S00261,customs,112.5,112.5,2024-03-10 04:57:00+00:00,R2,W3,synthetic_showcase,85.0,both,T-S00261,W2,W3,2024-03-09 16:57:00+00:00,2024-03-09 15:57:00+00:00,2024-03-09 16:57:00+00:00,delayed,synthetic_showcase,115.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00261
S00261,2024-03-10 02:57:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,777,DL-S00261,customs,112.5,112.5,2024-03-10 04:57:00+00:00,R2,W3,synthetic_showcase,85.0,both,T-S00261,W2,W3,2024-03-09 16:57:00+00:00,2024-03-09 15:57:00+00:00,2024-03-09 16:57:00+00:00,delayed,synthetic_showcase,115.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00261
S00262,2024-03-10 09:30:00+00:00,pickup,delayed,36.6,R6,W5,synthetic_showcase,778,DL-S00262,weather,91.1,36.6,2024-03-11 16:30:00+00:00,R6,W5,synthetic_showcase,86.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00262
S00262,2024-03-10 22:30:00+00:00,delivery_attempt,delayed,91.1,R6,,synthetic_showcase,779,DL-S00262,weather,91.1,36.6,2024-03-11 16:30:00+00:00,R6,W5,synthetic_showcase,86.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00262
S00262,2024-03-11 14:30:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,780,DL-S00262,weather,91.1,36.6,2024-03-11 16:30:00+00:00,R6,W5,synthetic_showcase,86.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00262
S00263,2024-03-11 08:39:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,781,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00263
S00263,2024-03-11 20:39:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,782,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00263
S00264,2024-03-12 09:49:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,783,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00264
S00264,2024-03-12 23:49:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,784,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00264
S00265,2024-03-13 09:17:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,785,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00265
S00265,2024-03-13 21:17:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,786,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00265
S00266,2024-03-14 09:55:00+00:00,pickup,delayed,27.9,R4,W1,synthetic_showcase,787,DL-S00266,congestion,55.6,27.9,2024-03-15 02:55:00+00:00,R4,W3,synthetic_showcase,87.0,both,T-S00266,W1,W3,2024-03-14 16:55:00+00:00,2024-03-14 15:55:00+00:00,2024-03-14 16:55:00+00:00,delayed,synthetic_showcase,116.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00266
S00266,2024-03-14 16:55:00+00:00,hub_arrival,delayed,55.6,R4,W3,synthetic_showcase,788,DL-S00266,congestion,55.6,27.9,2024-03-15 02:55:00+00:00,R4,W3,synthetic_showcase,87.0,both,T-S00266,W1,W3,2024-03-14 16:55:00+00:00,2024-03-14 15:55:00+00:00,2024-03-14 16:55:00+00:00,delayed,synthetic_showcase,116.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00266
S00266,2024-03-14 18:55:00+00:00,hub_departure,delayed,27.6,R4,W3,synthetic_showcase,789,DL-S00266,congestion,55.6,27.9,2024-03-15 02:55:00+00:00,R4,W3,synthetic_showcase,87.0,both,T-S00266,W1,W3,2024-03-14 16:55:00+00:00,2024-03-14 15:55:00+00:00,2024-03-14 16:55:00+00:00,delayed,synthetic_showcase,116.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00266
S00266,2024-03-15 00:55:00+00:00,delivery,delivered,27.8,R4,,synthetic_showcase,790,DL-S00266,congestion,55.6,27.9,2024-03-15 02:55:00+00:00,R4,W3,synthetic_showcase,87.0,both,T-S00266,W1,W3,2024-03-14 16:55:00+00:00,2024-03-14 15:55:00+00:00,2024-03-14 16:55:00+00:00,delayed,synthetic_showcase,116.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00266
S00267,2024-03-15 08:07:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,791,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00267
S00267,2024-03-15 19:07:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,792,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00267
S00268,2024-03-16 08:54:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,793,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00268
S00268,2024-03-17 01:54:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,794,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00268
S00269,2024-03-17 08:49:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,795,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00269
S00269,2024-03-17 17:49:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,796,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00269
S00270,2024-03-18 09:56:00+00:00,pickup,delayed,38.1,R3,W3,synthetic_showcase,797,DL-S00270,weather,38.1,38.1,2024-03-19 10:56:00+00:00,R3,W1,synthetic_showcase,88.0,both,T-S00270,W3,W1,2024-03-18 15:56:00+00:00,2024-03-18 14:56:00+00:00,2024-03-18 15:56:00+00:00,on_time,synthetic_showcase,117.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00270
S00270,2024-03-18 15:56:00+00:00,hub_arrival,on_time,0.0,R3,W1,synthetic_showcase,798,DL-S00270,weather,38.1,38.1,2024-03-19 10:56:00+00:00,R3,W1,synthetic_showcase,88.0,both,T-S00270,W3,W1,2024-03-18 15:56:00+00:00,2024-03-18 14:56:00+00:00,2024-03-18 15:56:00+00:00,on_time,synthetic_showcase,117.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00270
S00270,2024-03-18 19:56:00+00:00,hub_departure,on_time,0.0,R3,W1,synthetic_showcase,799,DL-S00270,weather,38.1,38.1,2024-03-19 10:56:00+00:00,R3,W1,synthetic_showcase,88.0,both,T-S00270,W3,W1,2024-03-18 15:56:00+00:00,2024-03-18 14:56:00+00:00,2024-03-18 15:56:00+00:00,on_time,synthetic_showcase,117.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00270
S00270,2024-03-19 08:56:00+00:00,delivery,delivered,29.1,R3,,synthetic_showcase,800,DL-S00270,weather,38.1,38.1,2024-03-19 10:56:00+00:00,R3,W1,synthetic_showcase,88.0,both,T-S00270,W3,W1,2024-03-18 15:56:00+00:00,2024-03-18 14:56:00+00:00,2024-03-18 15:56:00+00:00,on_time,synthetic_showcase,117.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00270
S00271,2024-03-19 08:25:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,801,,,,,,,,,,left-only,T-S00271,W1,W3,2024-03-19 14:25:00+00:00,2024-03-19 13:25:00+00:00,2024-03-19 14:25:00+00:00,on_time,synthetic_showcase,118.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00271
S00271,2024-03-19 14:25:00+00:00,hub_arrival,on_time,0.0,R4,W3,synthetic_showcase,802,,,,,,,,,,left-only,T-S00271,W1,W3,2024-03-19 14:25:00+00:00,2024-03-19 13:25:00+00:00,2024-03-19 14:25:00+00:00,on_time,synthetic_showcase,118.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00271
S00271,2024-03-19 15:25:00+00:00,hub_departure,on_time,0.0,R4,W3,synthetic_showcase,803,,,,,,,,,,left-only,T-S00271,W1,W3,2024-03-19 14:25:00+00:00,2024-03-19 13:25:00+00:00,2024-03-19 14:25:00+00:00,on_time,synthetic_showcase,118.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00271
S00271,2024-03-20 00:25:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,804,,,,,,,,,,left-only,T-S00271,W1,W3,2024-03-19 14:25:00+00:00,2024-03-19 13:25:00+00:00,2024-03-19 14:25:00+00:00,on_time,synthetic_showcase,118.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00271
S00272,2024-03-20 09:15:00+00:00,pickup,delayed,121.0,R2,W2,synthetic_showcase,805,DL-S00272,mechanical,121.0,121.0,2024-03-21 05:15:00+00:00,R2,W3,synthetic_showcase,89.0,both,T-S00272,W2,W3,2024-03-20 14:15:00+00:00,2024-03-20 13:15:00+00:00,2024-03-20 14:15:00+00:00,delayed,synthetic_showcase,119.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00272
S00272,2024-03-20 14:15:00+00:00,hub_arrival,delayed,10.1,R2,W3,synthetic_showcase,806,DL-S00272,mechanical,121.0,121.0,2024-03-21 05:15:00+00:00,R2,W3,synthetic_showcase,89.0,both,T-S00272,W2,W3,2024-03-20 14:15:00+00:00,2024-03-20 13:15:00+00:00,2024-03-20 14:15:00+00:00,delayed,synthetic_showcase,119.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00272
S00272,2024-03-20 15:15:00+00:00,hub_departure,delayed,12.0,R2,W3,synthetic_showcase,807,DL-S00272,mechanical,121.0,121.0,2024-03-21 05:15:00+00:00,R2,W3,synthetic_showcase,89.0,both,T-S00272,W2,W3,2024-03-20 14:15:00+00:00,2024-03-20 13:15:00+00:00,2024-03-20 14:15:00+00:00,delayed,synthetic_showcase,119.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00272
S00272,2024-03-21 03:15:00+00:00,delivery,delivered,56.3,R2,,synthetic_showcase,808,DL-S00272,mechanical,121.0,121.0,2024-03-21 05:15:00+00:00,R2,W3,synthetic_showcase,89.0,both,T-S00272,W2,W3,2024-03-20 14:15:00+00:00,2024-03-20 13:15:00+00:00,2024-03-20 14:15:00+00:00,delayed,synthetic_showcase,119.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00272
S00273,2024-03-21 08:56:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,809,,,,,,,,,,left-only,T-S00273,W3,W1,2024-03-21 17:56:00+00:00,2024-03-21 16:56:00+00:00,2024-03-21 17:56:00+00:00,on_time,synthetic_showcase,120.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00273
S00273,2024-03-21 17:56:00+00:00,hub_arrival,on_time,0.0,R3,W1,synthetic_showcase,810,,,,,,,,,,left-only,T-S00273,W3,W1,2024-03-21 17:56:00+00:00,2024-03-21 16:56:00+00:00,2024-03-21 17:56:00+00:00,on_time,synthetic_showcase,120.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00273
S00273,2024-03-21 18:56:00+00:00,hub_departure,on_time,0.0,R3,W1,synthetic_showcase,811,,,,,,,,,,left-only,T-S00273,W3,W1,2024-03-21 17:56:00+00:00,2024-03-21 16:56:00+00:00,2024-03-21 17:56:00+00:00,on_time,synthetic_showcase,120.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00273
S00273,2024-03-22 00:56:00+00:00,delivery,delivered,0.0,R3,,synthetic_showcase,812,,,,,,,,,,left-only,T-S00273,W3,W1,2024-03-21 17:56:00+00:00,2024-03-21 16:56:00+00:00,2024-03-21 17:56:00+00:00,on_time,synthetic_showcase,120.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00273
S00274,2024-03-01 09:01:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,813,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00274
S00274,2024-03-01 15:01:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,814,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00274
S00275,2024-03-02 08:48:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,815,DL-S00275,congestion,116.0,0.0,2024-03-03 13:48:00+00:00,R5,W2,synthetic_showcase,90.0,both,T-S00275,W4,W2,2024-03-02 17:48:00+00:00,2024-03-02 16:48:00+00:00,2024-03-02 17:48:00+00:00,delayed,synthetic_showcase,121.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00275
S00275,2024-03-02 17:48:00+00:00,hub_arrival,delayed,47.9,R5,W2,synthetic_showcase,816,DL-S00275,congestion,116.0,0.0,2024-03-03 13:48:00+00:00,R5,W2,synthetic_showcase,90.0,both,T-S00275,W4,W2,2024-03-02 17:48:00+00:00,2024-03-02 16:48:00+00:00,2024-03-02 17:48:00+00:00,delayed,synthetic_showcase,121.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00275
S00275,2024-03-02 21:48:00+00:00,hub_departure,delayed,116.0,R5,W2,synthetic_showcase,817,DL-S00275,congestion,116.0,0.0,2024-03-03 13:48:00+00:00,R5,W2,synthetic_showcase,90.0,both,T-S00275,W4,W2,2024-03-02 17:48:00+00:00,2024-03-02 16:48:00+00:00,2024-03-02 17:48:00+00:00,delayed,synthetic_showcase,121.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00275
S00275,2024-03-03 11:48:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,818,DL-S00275,congestion,116.0,0.0,2024-03-03 13:48:00+00:00,R5,W2,synthetic_showcase,90.0,both,T-S00275,W4,W2,2024-03-02 17:48:00+00:00,2024-03-02 16:48:00+00:00,2024-03-02 17:48:00+00:00,delayed,synthetic_showcase,121.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00275
S00276,2024-03-03 09:49:00+00:00,pickup,delayed,65.6,R4,W1,synthetic_showcase,819,DL-S00276,customs,65.6,65.6,2024-03-05 02:49:00+00:00,R4,W1,synthetic_showcase,91.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00276
S00276,2024-03-04 03:49:00+00:00,delivery_attempt,delayed,24.9,R4,,synthetic_showcase,820,DL-S00276,customs,65.6,65.6,2024-03-05 02:49:00+00:00,R4,W1,synthetic_showcase,91.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00276
S00276,2024-03-05 00:49:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,821,DL-S00276,customs,65.6,65.6,2024-03-05 02:49:00+00:00,R4,W1,synthetic_showcase,91.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00276
S00277,2024-03-04 09:29:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,822,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00277
S00277,2024-03-04 22:29:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,823,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00277
S00278,2024-03-05 08:29:00+00:00,pickup,delayed,33.0,R1,W1,synthetic_showcase,824,DL-S00278,weather,33.0,33.0,2024-03-06 01:29:00+00:00,R1,W4,synthetic_showcase,92.0,both,T-S00278,W1,W4,2024-03-05 15:29:00+00:00,2024-03-05 14:29:00+00:00,2024-03-05 15:29:00+00:00,on_time,synthetic_showcase,122.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00278
S00278,2024-03-05 15:29:00+00:00,hub_arrival,on_time,0.0,R1,W4,synthetic_showcase,825,DL-S00278,weather,33.0,33.0,2024-03-06 01:29:00+00:00,R1,W4,synthetic_showcase,92.0,both,T-S00278,W1,W4,2024-03-05 15:29:00+00:00,2024-03-05 14:29:00+00:00,2024-03-05 15:29:00+00:00,on_time,synthetic_showcase,122.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00278
S00278,2024-03-05 17:29:00+00:00,hub_departure,on_time,0.0,R1,W4,synthetic_showcase,826,DL-S00278,weather,33.0,33.0,2024-03-06 01:29:00+00:00,R1,W4,synthetic_showcase,92.0,both,T-S00278,W1,W4,2024-03-05 15:29:00+00:00,2024-03-05 14:29:00+00:00,2024-03-05 15:29:00+00:00,on_time,synthetic_showcase,122.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00278
S00278,2024-03-05 23:29:00+00:00,delivery,delivered,16.4,R1,,synthetic_showcase,827,DL-S00278,weather,33.0,33.0,2024-03-06 01:29:00+00:00,R1,W4,synthetic_showcase,92.0,both,T-S00278,W1,W4,2024-03-05 15:29:00+00:00,2024-03-05 14:29:00+00:00,2024-03-05 15:29:00+00:00,on_time,synthetic_showcase,122.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00278
S00279,2024-03-06 09:54:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,828,DL-S00279,mechanical,60.5,0.0,2024-03-07 15:54:00+00:00,R1,W4,synthetic_showcase,93.0,both,T-S00279,W1,W4,2024-03-06 17:54:00+00:00,2024-03-06 16:54:00+00:00,2024-03-06 17:54:00+00:00,on_time,synthetic_showcase,123.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00279
S00279,2024-03-06 17:54:00+00:00,hub_arrival,on_time,0.0,R1,W4,synthetic_showcase,829,DL-S00279,mechanical,60.5,0.0,2024-03-07 15:54:00+00:00,R1,W4,synthetic_showcase,93.0,both,T-S00279,W1,W4,2024-03-06 17:54:00+00:00,2024-03-06 16:54:00+00:00,2024-03-06 17:54:00+00:00,on_time,synthetic_showcase,123.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00279
S00279,2024-03-06 19:54:00+00:00,hub_departure,on_time,0.0,R1,W4,synthetic_showcase,830,DL-S00279,mechanical,60.5,0.0,2024-03-07 15:54:00+00:00,R1,W4,synthetic_showcase,93.0,both,T-S00279,W1,W4,2024-03-06 17:54:00+00:00,2024-03-06 16:54:00+00:00,2024-03-06 17:54:00+00:00,on_time,synthetic_showcase,123.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00279
S00279,2024-03-07 13:54:00+00:00,delivery,delivered,60.5,R1,,synthetic_showcase,831,DL-S00279,mechanical,60.5,0.0,2024-03-07 15:54:00+00:00,R1,W4,synthetic_showcase,93.0,both,T-S00279,W1,W4,2024-03-06 17:54:00+00:00,2024-03-06 16:54:00+00:00,2024-03-06 17:54:00+00:00,on_time,synthetic_showcase,123.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00279
S00280,2024-03-07 09:23:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,832,DL-S00280,weather,69.4,0.0,2024-03-08 19:23:00+00:00,R6,W5,synthetic_showcase,94.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00280
S00280,2024-03-08 03:23:00+00:00,delivery_attempt,delayed,69.4,R6,,synthetic_showcase,833,DL-S00280,weather,69.4,0.0,2024-03-08 19:23:00+00:00,R6,W5,synthetic_showcase,94.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00280
S00280,2024-03-08 17:23:00+00:00,delivery,delivered,48.0,R6,,synthetic_showcase,834,DL-S00280,weather,69.4,0.0,2024-03-08 19:23:00+00:00,R6,W5,synthetic_showcase,94.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00280
S00281,2024-03-08 09:18:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,835,,,,,,,,,,left-only,T-S00281,W1,W2,2024-03-08 19:18:00+00:00,2024-03-08 18:18:00+00:00,2024-03-08 19:18:00+00:00,on_time,synthetic_showcase,124.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00281
S00281,2024-03-08 19:18:00+00:00,hub_arrival,on_time,0.0,R1,W2,synthetic_showcase,836,,,,,,,,,,left-only,T-S00281,W1,W2,2024-03-08 19:18:00+00:00,2024-03-08 18:18:00+00:00,2024-03-08 19:18:00+00:00,on_time,synthetic_showcase,124.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00281
S00281,2024-03-08 22:18:00+00:00,hub_departure,on_time,0.0,R1,W2,synthetic_showcase,837,,,,,,,,,,left-only,T-S00281,W1,W2,2024-03-08 19:18:00+00:00,2024-03-08 18:18:00+00:00,2024-03-08 19:18:00+00:00,on_time,synthetic_showcase,124.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00281
S00281,2024-03-09 09:18:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,838,,,,,,,,,,left-only,T-S00281,W1,W2,2024-03-08 19:18:00+00:00,2024-03-08 18:18:00+00:00,2024-03-08 19:18:00+00:00,on_time,synthetic_showcase,124.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00281
