shipment_id,timestamp,event_type,status,delay_duration,scheduled_time,courier_id,route_id,region_id,aoi_id,aoi_type,city,lng,lat,ds,source_file,source_row_id,source_event_id,source_timestamp,delay_id,delay_stage,delay_duration_delay-reports,initial_delay_duration,reported_at,courier_id_delay-reports,route_id_delay-reports,region_id_delay-reports,city_delay-reports,ds_delay-reports,source_file_delay-reports,source_row_id_delay-reports,source_timestamp_delay-reports,_delay_match,_record_source,_source_datasets,_integration_key
101529,2022-06-05 08:58:00+00:00,pickup,on_time,0.0,2022-06-05 11:00:00+00:00,3906,region_13,13,18980,1,Jilin,126.52516,43.87478,605,Cainiao-AI/LaDe:pickup/pickup_jl.csv,27154,101529:pickup,06-05 08:58:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",101529
101636,2022-06-16 07:57:00+00:00,accept,on_time,0.0,2022-06-16 09:00:00+00:00,15530,region_74,74,19893,14,Jilin,126.5114,43.8703,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,48137,101636:accept,06-16 07:57:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",101636
101636,2022-06-16 10:16:00+00:00,pickup,on_time,0.0,2022-06-16 11:00:00+00:00,15530,region_74,74,19893,14,Jilin,126.5114,43.8703,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,48137,101636:pickup,06-16 10:16:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",101636
101703,2022-06-15 16:06:00+00:00,accept,on_time,0.0,2022-06-15 16:06:00+00:00,10779,region_11,11,2465,14,Jilin,127.33864,43.7244,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,9425,101703:accept,06-15 16:06:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",101703
101703,2022-06-15 17:01:00+00:00,pickup,on_time,0.0,2022-06-15 18:06:00+00:00,10779,region_11,11,2465,14,Jilin,127.33864,43.7244,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,9425,101703:pickup,06-15 17:01:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",101703
102124,2022-06-18 15:56:00+00:00,accept,on_time,0.0,2022-06-19 17:00:00+00:00,11828,region_122,122,22630,1,Jilin,126.59227,43.84016,618,Cainiao-AI/LaDe:pickup/pickup_jl.csv,202048,102124:accept,06-18 15:56:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",102124
102124,2022-06-18 17:12:00+00:00,pickup,on_time,0.0,2022-06-19 19:00:00+00:00,11828,region_122,122,22630,1,Jilin,126.59227,43.84016,618,Cainiao-AI/LaDe:pickup/pickup_jl.csv,202048,102124:pickup,06-18 17:12:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",102124
102283,2022-06-12 09:49:00+00:00,accept,on_time,0.0,2022-06-12 11:00:00+00:00,5190,region_74,74,10656,1,Jilin,126.5323,43.86609,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,41273,102283:accept,06-12 09:49:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",102283
102283,2022-06-12 11:16:00+00:00,pickup,on_time,0.0,2022-06-12 13:00:00+00:00,5190,region_74,74,10656,1,Jilin,126.5323,43.86609,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,41273,102283:pickup,06-12 11:16:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",102283
102366,2022-06-17 08:05:00+00:00,accept,on_time,0.0,2022-06-17 09:00:00+00:00,729,region_90,90,3302,1,Jilin,126.54705,43.87708,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,74917,102366:accept,06-17 08:05:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",102366
102366,2022-06-17 08:15:00+00:00,pickup,on_time,0.0,2022-06-17 11:00:00+00:00,729,region_90,90,3302,1,Jilin,126.54705,43.87708,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,74917,102366:pickup,06-17 08:15:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",102366
103151,2022-06-06 07:58:00+00:00,accept,on_time,0.0,2022-06-06 11:00:00+00:00,4968,region_74,74,14285,14,Jilin,126.52571,43.86611,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,44254,103151:accept,06-06 07:58:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103151
103151,2022-06-06 10:35:00+00:00,pickup,on_time,0.0,2022-06-06 13:00:00+00:00,4968,region_74,74,14285,14,Jilin,126.52571,43.86611,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,44254,103151:pickup,06-06 10:35:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103151
103551,2022-06-09 07:41:00+00:00,accept,on_time,0.0,2022-06-11 09:00:00+00:00,87,region_109,109,625,1,Jilin,126.57335,43.81191,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,109887,103551:accept,06-09 07:41:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103551
103551,2022-06-11 10:31:00+00:00,pickup,on_time,0.0,2022-06-11 11:00:00+00:00,87,region_109,109,625,1,Jilin,126.57335,43.81191,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,109887,103551:pickup,06-11 10:31:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103551
103684,2022-06-18 07:52:00+00:00,accept,on_time,0.0,2022-06-18 11:00:00+00:00,1090,region_109,109,300,14,Jilin,126.54841,43.81921,618,Cainiao-AI/LaDe:pickup/pickup_jl.csv,108880,103684:accept,06-18 07:52:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103684
103684,2022-06-18 12:19:00+00:00,pickup,on_time,0.0,2022-06-18 13:00:00+00:00,1090,region_109,109,300,14,Jilin,126.54841,43.81921,618,Cainiao-AI/LaDe:pickup/pickup_jl.csv,108880,103684:pickup,06-18 12:19:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103684
103705,2022-06-07 07:37:00+00:00,accept,on_time,0.0,2022-06-07 09:00:00+00:00,2738,region_13,13,14709,1,Jilin,126.53897,43.86441,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,26196,103705:accept,06-07 07:37:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103705
103705,2022-06-07 10:40:00+00:00,pickup,on_time,0.0,2022-06-07 11:00:00+00:00,2738,region_13,13,14709,1,Jilin,126.53897,43.86441,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,26196,103705:pickup,06-07 10:40:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103705
103960,2022-06-08 08:07:00+00:00,accept,on_time,0.0,2022-06-08 09:00:00+00:00,12814,region_109,109,13438,1,Jilin,126.5484,43.82031,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,134328,103960:accept,06-08 08:07:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103960
103960,2022-06-08 09:38:00+00:00,pickup,on_time,0.0,2022-06-08 11:00:00+00:00,12814,region_109,109,13438,1,Jilin,126.5484,43.82031,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,134328,103960:pickup,06-08 09:38:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",103960
104138,2022-06-09 07:50:00+00:00,accept,on_time,0.0,2022-06-09 09:00:00+00:00,5591,region_91,91,21897,1,Jilin,126.52133,43.81315,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,104142,104138:accept,06-09 07:50:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104138
104138,2022-06-09 09:17:00+00:00,pickup,on_time,0.0,2022-06-09 11:00:00+00:00,5591,region_91,91,21897,1,Jilin,126.52133,43.81315,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,104142,104138:pickup,06-09 09:17:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104138
104219,2022-06-07 09:22:00+00:00,accept,on_time,0.0,2022-06-07 13:00:00+00:00,8009,region_110,110,15363,1,Jilin,126.58183,43.82125,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,165418,104219:accept,06-07 09:22:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104219
104219,2022-06-07 14:32:00+00:00,pickup,on_time,0.0,2022-06-07 15:00:00+00:00,8009,region_110,110,15363,1,Jilin,126.58183,43.82125,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,165418,104219:pickup,06-07 14:32:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104219
104484,2022-06-12 08:50:00+00:00,accept,on_time,0.0,2022-06-12 09:00:00+00:00,4165,region_90,90,16046,1,Jilin,126.55847,43.87616,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,86767,104484:accept,06-12 08:50:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104484
104484,2022-06-12 09:47:00+00:00,pickup,on_time,0.0,2022-06-12 11:00:00+00:00,4165,region_90,90,16046,1,Jilin,126.55847,43.87616,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,86767,104484:pickup,06-12 09:47:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104484
104621,2022-06-18 07:46:00+00:00,accept,on_time,0.0,2022-06-18 09:00:00+00:00,729,region_90,90,12190,1,Jilin,126.55006,43.8802,618,Cainiao-AI/LaDe:pickup/pickup_jl.csv,82868,104621:accept,06-18 07:46:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104621
104621,2022-06-18 09:06:00+00:00,pickup,on_time,0.0,2022-06-18 11:00:00+00:00,729,region_90,90,12190,1,Jilin,126.55006,43.8802,618,Cainiao-AI/LaDe:pickup/pickup_jl.csv,82868,104621:pickup,06-18 09:06:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104621
104635,2022-06-05 10:16:00+00:00,accept,on_time,0.0,2022-06-05 11:00:00+00:00,11731,region_132,132,17390,1,Jilin,126.06544,42.95131,605,Cainiao-AI/LaDe:pickup/pickup_jl.csv,255991,104635:accept,06-05 10:16:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104635
104635,2022-06-05 11:58:00+00:00,pickup,on_time,0.0,2022-06-05 13:00:00+00:00,11731,region_132,132,17390,1,Jilin,126.06544,42.95131,605,Cainiao-AI/LaDe:pickup/pickup_jl.csv,255991,104635:pickup,06-05 11:58:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104635
104679,2022-06-06 08:22:00+00:00,accept,on_time,0.0,2022-06-06 09:00:00+00:00,13838,region_128,128,5580,1,Jilin,126.58778,43.85924,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,207237,104679:accept,06-06 08:22:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104679
104679,2022-06-06 10:30:00+00:00,pickup,on_time,0.0,2022-06-06 11:00:00+00:00,13838,region_128,128,5580,1,Jilin,126.58778,43.85924,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,207237,104679:pickup,06-06 10:30:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",104679
105497,2022-06-15 07:53:00+00:00,accept,on_time,0.0,2022-06-15 09:00:00+00:00,11576,region_109,109,14181,1,Jilin,126.57461,43.79414,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,138043,105497:accept,06-15 07:53:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105497
105497,2022-06-15 09:43:00+00:00,pickup,on_time,0.0,2022-06-15 11:00:00+00:00,11576,region_109,109,14181,1,Jilin,126.57461,43.79414,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,138043,105497:pickup,06-15 09:43:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105497
105659,2022-06-07 13:06:00+00:00,accept,on_time,0.0,2022-06-07 15:00:00+00:00,7530,region_132,132,10757,14,Jilin,126.06655,42.94389,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,246945,105659:accept,06-07 13:06:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105659
105659,2022-06-07 13:51:00+00:00,pickup,on_time,0.0,2022-06-07 17:00:00+00:00,7530,region_132,132,10757,14,Jilin,126.06655,42.94389,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,246945,105659:pickup,06-07 13:51:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105659
105884,2022-06-10 07:33:00+00:00,accept,on_time,0.0,2022-06-10 09:00:00+00:00,8856,region_90,90,18834,14,Jilin,126.56679,43.88563,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,91882,105884:accept,06-10 07:33:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105884
105884,2022-06-10 07:51:00+00:00,pickup,on_time,0.0,2022-06-10 11:00:00+00:00,8856,region_90,90,18834,14,Jilin,126.56679,43.88563,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,91882,105884:pickup,06-10 07:51:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105884
105906,2022-06-06 13:44:00+00:00,accept,on_time,0.0,2022-06-06 15:00:00+00:00,9797,region_131,131,6970,14,Jilin,126.56845,43.82989,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,224255,105906:accept,06-06 13:44:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105906
105906,2022-06-06 13:48:00+00:00,pickup,on_time,0.0,2022-06-06 17:00:00+00:00,9797,region_131,131,6970,14,Jilin,126.56845,43.82989,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,224255,105906:pickup,06-06 13:48:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",105906
106117,2022-06-14 08:58:00+00:00,accept,on_time,0.0,2022-06-15 13:00:00+00:00,11576,region_109,109,12403,1,Jilin,126.56967,43.79615,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,132240,106117:accept,06-14 08:58:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",106117
106117,2022-06-15 11:16:00+00:00,pickup,on_time,0.0,2022-06-15 15:00:00+00:00,11576,region_109,109,12403,1,Jilin,126.56967,43.79615,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,132240,106117:pickup,06-15 11:16:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",106117
106213,2022-06-09 13:26:00+00:00,accept,on_time,0.0,2022-06-10 13:00:00+00:00,2119,region_109,109,7300,1,Jilin,126.60395,43.78547,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,123662,106213:accept,06-09 13:26:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",106213
106213,2022-06-09 20:06:00+00:00,pickup,on_time,0.0,2022-06-10 15:00:00+00:00,2119,region_109,109,7300,1,Jilin,126.60395,43.78547,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,123662,106213:pickup,06-09 20:06:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",106213
106300,2022-06-08 12:44:00+00:00,accept,on_time,0.0,2022-06-08 12:44:00+00:00,641,region_90,90,2443,14,Jilin,126.56489,43.88065,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,73872,106300:accept,06-08 12:44:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",106300
106300,2022-06-08 13:54:00+00:00,pickup,on_time,0.0,2022-06-08 14:44:00+00:00,641,region_90,90,2443,14,Jilin,126.56489,43.88065,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,73872,106300:pickup,06-08 13:54:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",106300
107326,2022-06-14 16:12:00+00:00,accept,on_time,0.0,2022-06-14 17:00:00+00:00,5969,region_91,91,23628,14,Jilin,126.51662,43.82419,614,Cainiao-AI/LaDe:pickup/pickup_jl.csv,107201,107326:accept,06-14 16:12:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",107326
107326,2022-06-14 18:21:00+00:00,pickup,on_time,0.0,2022-06-14 19:00:00+00:00,5969,region_91,91,23628,14,Jilin,126.51662,43.82419,614,Cainiao-AI/LaDe:pickup/pickup_jl.csv,107201,107326:pickup,06-14 18:21:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",107326
107819,2022-06-05 07:59:00+00:00,accept,on_time,0.0,2022-06-05 09:00:00+00:00,11576,region_109,109,14181,1,Jilin,126.57589,43.79309,605,Cainiao-AI/LaDe:pickup/pickup_jl.csv,137988,107819:accept,06-05 07:59:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",107819
107819,2022-06-05 10:18:00+00:00,pickup,on_time,0.0,2022-06-05 11:00:00+00:00,11576,region_109,109,14181,1,Jilin,126.57589,43.79309,605,Cainiao-AI/LaDe:pickup/pickup_jl.csv,137988,107819:pickup,06-05 10:18:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",107819
107889,2022-06-12 08:03:00+00:00,accept,on_time,0.0,2022-06-12 09:00:00+00:00,10902,region_128,128,3260,1,Jilin,126.5808,43.84691,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,204089,107889:accept,06-12 08:03:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",107889
107889,2022-06-12 08:34:00+00:00,pickup,on_time,0.0,2022-06-12 11:00:00+00:00,10902,region_128,128,3260,1,Jilin,126.5808,43.84691,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,204089,107889:pickup,06-12 08:34:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",107889
108076,2022-06-10 09:18:00+00:00,accept,on_time,0.0,2022-06-10 11:00:00+00:00,10902,region_128,128,4509,1,Jilin,126.58263,43.85024,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,205267,108076:accept,06-10 09:18:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",108076
108076,2022-06-10 11:47:00+00:00,pickup,on_time,0.0,2022-06-10 13:00:00+00:00,10902,region_128,128,4509,1,Jilin,126.58263,43.85024,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,205267,108076:pickup,06-10 11:47:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",108076
108230,2022-06-13 07:37:00+00:00,accept,on_time,0.0,2022-06-13 09:00:00+00:00,13203,region_29,29,13336,14,Jilin,126.51507,43.67237,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,37543,108230:accept,06-13 07:37:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",108230
108230,2022-06-13 10:08:00+00:00,pickup,on_time,0.0,2022-06-13 11:00:00+00:00,13203,region_29,29,13336,14,Jilin,126.51507,43.67237,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,37543,108230:pickup,06-13 10:08:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",108230
108685,2022-06-15 07:56:00+00:00,accept,on_time,0.0,2022-06-15 09:00:00+00:00,8077,region_90,90,2443,14,Jilin,126.56596,43.87988,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,74447,108685:accept,06-15 07:56:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",108685
108685,2022-06-15 09:53:00+00:00,pickup,on_time,0.0,2022-06-15 11:00:00+00:00,8077,region_90,90,2443,14,Jilin,126.56596,43.87988,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,74447,108685:pickup,06-15 09:53:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",108685
109124,2022-06-07 08:16:00+00:00,accept,on_time,0.0,2022-06-07 09:00:00+00:00,4165,region_85,85,5407,1,Jilin,126.56101,43.87021,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,56338,109124:accept,06-07 08:16:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109124
109124,2022-06-07 08:23:00+00:00,pickup,on_time,0.0,2022-06-07 11:00:00+00:00,4165,region_85,85,5407,1,Jilin,126.56101,43.87021,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,56338,109124:pickup,06-07 08:23:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109124
109405,2022-06-07 12:44:00+00:00,accept,on_time,0.0,2022-06-07 17:00:00+00:00,2723,region_131,131,24022,1,Jilin,126.58017,43.82844,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,236895,109405:accept,06-07 12:44:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109405
109405,2022-06-07 16:14:00+00:00,pickup,on_time,0.0,2022-06-07 19:00:00+00:00,2723,region_131,131,24022,1,Jilin,126.58017,43.82844,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,236895,109405:pickup,06-07 16:14:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109405
109427,2022-06-12 08:12:00+00:00,accept,on_time,0.0,2022-06-12 09:00:00+00:00,2119,region_109,109,7300,1,Jilin,126.60403,43.78544,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,124144,109427:accept,06-12 08:12:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109427
109427,2022-06-12 10:02:00+00:00,pickup,on_time,0.0,2022-06-12 11:00:00+00:00,2119,region_109,109,7300,1,Jilin,126.60403,43.78544,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,124144,109427:pickup,06-12 10:02:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109427
109588,2022-06-12 12:52:00+00:00,accept,on_time,0.0,2022-06-12 15:00:00+00:00,10140,region_109,109,8575,1,Jilin,126.56655,43.79801,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,126648,109588:accept,06-12 12:52:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109588
109588,2022-06-12 16:22:00+00:00,pickup,on_time,0.0,2022-06-12 17:00:00+00:00,10140,region_109,109,8575,1,Jilin,126.56655,43.79801,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,126648,109588:pickup,06-12 16:22:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109588
109724,2022-06-11 07:41:00+00:00,accept,on_time,0.0,2022-06-11 09:00:00+00:00,729,region_90,90,15044,14,Jilin,126.55269,43.87905,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,85975,109724:accept,06-11 07:41:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109724
109724,2022-06-11 09:54:00+00:00,pickup,on_time,0.0,2022-06-11 11:00:00+00:00,729,region_90,90,15044,14,Jilin,126.55269,43.87905,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,85975,109724:pickup,06-11 09:54:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109724
109902,2022-06-10 08:06:00+00:00,accept,on_time,0.0,2022-06-10 09:00:00+00:00,5190,region_74,74,10656,1,Jilin,126.53289,43.86561,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,41159,109902:accept,06-10 08:06:00,DL-109902,pickup,394.0,0.0,2022-06-10 17:34:00+00:00,5190.0,region_74,74.0,Jilin,610.0,Cainiao-AI/LaDe:pickup/pickup_jl.csv,41159.0,06-10 17:34:00,both,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109902
109902,2022-06-10 17:34:00+00:00,pickup,delayed,394.0,2022-06-10 11:00:00+00:00,5190,region_74,74,10656,1,Jilin,126.53289,43.86561,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,41159,109902:pickup,06-10 17:34:00,DL-109902,pickup,394.0,0.0,2022-06-10 17:34:00+00:00,5190.0,region_74,74.0,Jilin,610.0,Cainiao-AI/LaDe:pickup/pickup_jl.csv,41159.0,06-10 17:34:00,both,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109902
109919,2022-06-13 12:08:00+00:00,accept,on_time,0.0,2022-06-13 12:08:00+00:00,11694,region_90,90,18834,14,Jilin,126.56711,43.88377,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,92078,109919:accept,06-13 12:08:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109919
109919,2022-06-13 12:37:00+00:00,pickup,on_time,0.0,2022-06-13 14:08:00+00:00,11694,region_90,90,18834,14,Jilin,126.56711,43.88377,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,92078,109919:pickup,06-13 12:37:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",109919
110835,2022-06-10 09:31:00+00:00,accept,on_time,0.0,2022-06-10 11:00:00+00:00,4165,region_85,85,5407,1,Jilin,126.55951,43.87064,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,56985,110835:accept,06-10 09:31:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",110835
